"label","selec","start","end","path","file","threshold","ribbit"
"P",12,2867.75,3597.75,"I:/Autonomous_rec/2021.6/A/SMA04217(A12)/src_data","SMA04217_20210611_120002.wav","hmm",0.0434332900557506
"P",2,2174.25,2627.75,"I:/Autonomous_rec/2021.6/A/SMA04217(A12)/src_data","SMA04217_20210611_130002.wav","hmm",0.0180122194840087
"P",1,0.25,706.25,"I:/Autonomous_rec/2021.6/A/SMA04217(A12)/src_data","SMA04217_20210611_140002.wav","hmm",0.0157906532972075
"P",6,2865.75,3505.25,"I:/Autonomous_rec/2021.6/A/SMA04217(A12)/src_data","SMA04217_20210611_150002.wav","hmm",0.138491169870388
"P",2,122.25,378.25,"I:/Autonomous_rec/2021.6/A/SMA04217(A12)/src_data","SMA04217_20210611_160002.wav","hmm",0.0547156316927205
"P",3,557.75,791.75,"I:/Autonomous_rec/2021.6/A/SMA04217(A12)/src_data","SMA04217_20210611_160002.wav","hmm",0.0371850622419153
"P",4,3034.25,3597.75,"I:/Autonomous_rec/2021.6/A/SMA04217(A12)/src_data","SMA04217_20210611_160002.wav","hmm",0.11745961661126
"P",1,0.25,371.25,"I:/Autonomous_rec/2021.6/A/SMA04217(A12)/src_data","SMA04217_20210611_170002.wav","hmm",0.0574386480870912
"P",3,2084.75,3597.75,"I:/Autonomous_rec/2021.6/A/SMA04217(A12)/src_data","SMA04217_20210611_170002.wav","hmm",0.0858505989222729
"P",1,34.75,661.25,"I:/Autonomous_rec/2021.6/A/SMA04217(A12)/src_data","SMA04217_20210612_060000.wav","hmm",0.0601129927193167
"P",2,1799.25,3291.25,"I:/Autonomous_rec/2021.6/A/SMA04217(A12)/src_data","SMA04217_20210612_060000.wav","hmm",0.0147394536475746
"P",2,2538.75,3384.75,"I:/Autonomous_rec/2021.6/A/SMA04217(A12)/src_data","SMA04217_20210612_070002.wav","hmm",0.0122185921316807
"P",1,0.25,1059.25,"I:/Autonomous_rec/2021.6/A/SMA04217(A12)/src_data","SMA04217_20210612_080002.wav","hmm",0.0298383538234717
"P",3,1764.25,3523.25,"I:/Autonomous_rec/2021.6/A/SMA04217(A12)/src_data","SMA04217_20210612_090002.wav","hmm",0.0281731876055644
"P",1,0.25,1508.25,"I:/Autonomous_rec/2021.6/A/SMA04217(A12)/src_data","SMA04217_20210612_100002.wav","hmm",0.0268379209645735
"P",5,1626.25,3597.75,"I:/Autonomous_rec/2021.6/A/SMA04217(A12)/src_data","SMA04217_20210612_110002.wav","hmm",0.0355363810033414
"P",2,2529.25,3597.75,"I:/Autonomous_rec/2021.6/A/SMA04217(A12)/src_data","SMA04217_20210612_120002.wav","hmm",0.00549736154690637
"P",1,0.25,1031.25,"I:/Autonomous_rec/2021.6/A/SMA04217(A12)/src_data","SMA04217_20210612_130002.wav","hmm",0.00753214953554116
"P",2,71.25,1036.25,"I:/Autonomous_rec/2021.6/A/SMA04217(A12)/src_data","SMA04217_20210612_140002.wav","hmm",0.0309300776849376
"P",12,1548.75,1808.75,"I:/Autonomous_rec/2021.6/A/SMA04217(A12)/src_data","SMA04217_20210612_150002.wav","hmm",0.146833835988521
"P",14,2203.25,2546.75,"I:/Autonomous_rec/2021.6/A/SMA04217(A12)/src_data","SMA04217_20210612_150002.wav","hmm",0.0849265692394085
"P",15,2818.25,3001.75,"I:/Autonomous_rec/2021.6/A/SMA04217(A12)/src_data","SMA04217_20210612_150002.wav","hmm",0.140161035427725
"P",8,1423.75,1689.75,"I:/Autonomous_rec/2021.6/A/SMA04217(A12)/src_data","SMA04217_20210612_170002.wav","hmm",0.0860218695962776
"P",1,0.25,1026.75,"I:/Autonomous_rec/2021.6/A/SMA04217(A12)/src_data","SMA04217_20210613_060000.wav","hmm",0.0714826314828941
"P",7,931.25,1200.25,"I:/Autonomous_rec/2021.6/A/SMA04217(A12)/src_data","SMA04217_20210613_070002.wav","hmm",0.0498301061066899
"P",8,1239.25,1476.25,"I:/Autonomous_rec/2021.6/A/SMA04217(A12)/src_data","SMA04217_20210613_070002.wav","hmm",0.0689765437113485
"P",15,2378.75,2728.25,"I:/Autonomous_rec/2021.6/A/SMA04217(A12)/src_data","SMA04217_20210613_070002.wav","hmm",0.042886796542062
"P",16,2767.75,3506.75,"I:/Autonomous_rec/2021.6/A/SMA04217(A12)/src_data","SMA04217_20210613_070002.wav","hmm",0.0450958550212234
"P",8,1206.75,3597.75,"I:/Autonomous_rec/2021.6/A/SMA04217(A12)/src_data","SMA04217_20210613_080002.wav","hmm",0.0575769587010444
"P",2,1117.25,1432.75,"I:/Autonomous_rec/2021.6/A/SMA04217(A12)/src_data","SMA04217_20210613_090002.wav","hmm",0.151811479122197
"P",5,1672.25,3597.75,"I:/Autonomous_rec/2021.6/A/SMA04217(A12)/src_data","SMA04217_20210613_090002.wav","hmm",0.0293072387783141
"P",1,105.25,439.75,"I:/Autonomous_rec/2021.6/A/SMA04217(A12)/src_data","SMA04217_20210613_100002.wav","hmm",0.281053593699021
"P",2,308.25,2067.75,"I:/Autonomous_rec/2021.6/A/SMA04217(A12)/src_data","SMA04217_20210613_110002.wav","hmm",0.0425738608594699
"P",5,2788.75,3039.25,"I:/Autonomous_rec/2021.6/A/SMA04217(A12)/src_data","SMA04217_20210613_110002.wav","hmm",0.0801636881495382
"P",6,1410.25,1657.75,"I:/Autonomous_rec/2021.6/A/SMA04217(A12)/src_data","SMA04217_20210613_120002.wav","hmm",0.150357712664513
"P",11,2466.25,2661.25,"I:/Autonomous_rec/2021.6/A/SMA04217(A12)/src_data","SMA04217_20210613_120002.wav","hmm",0.0951811898408384
"P",2,114.25,1929.75,"I:/Autonomous_rec/2021.6/A/SMA04217(A12)/src_data","SMA04217_20210613_130002.wav","hmm",0.0779944734754892
"P",1,0.25,236.75,"I:/Autonomous_rec/2021.6/A/SMA04217(A12)/src_data","SMA04217_20210613_140002.wav","hmm",0.0248611329686362
"P",5,478.75,796.75,"I:/Autonomous_rec/2021.6/A/SMA04217(A12)/src_data","SMA04217_20210613_140002.wav","hmm",0.0373524119021055
"P",8,1923.25,2324.25,"I:/Autonomous_rec/2021.6/A/SMA04217(A12)/src_data","SMA04217_20210613_140002.wav","hmm",0.0729275902217826
"P",3,559.25,1945.25,"I:/Autonomous_rec/2021.6/A/SMA04217(A12)/src_data","SMA04217_20210613_150002.wav","hmm",0.0282055945357157
"P",3,895.75,1162.75,"I:/Autonomous_rec/2021.6/A/SMA04217(A12)/src_data","SMA04217_20210613_160002.wav","hmm",0.159227377521335
"P",1,182.75,984.75,"I:/Autonomous_rec/2021.6/A/SMA04217(A12)/src_data","SMA04217_20210613_170002.wav","hmm",0.0530573486300376
"P",1,4.25,394.25,"I:/Autonomous_rec/2021.6/A/SMA04217(A12)/src_data","SMA04217_20210614_060000.wav","hmm",0.0972105284899191
"P",2,430.75,673.75,"I:/Autonomous_rec/2021.6/A/SMA04217(A12)/src_data","SMA04217_20210614_060000.wav","hmm",0.137430801873602
"P",17,2132.75,2316.75,"I:/Autonomous_rec/2021.6/A/SMA04217(A12)/src_data","SMA04217_20210614_060000.wav","hmm",0.198295166801794
"P",18,2877.75,3105.75,"I:/Autonomous_rec/2021.6/A/SMA04217(A12)/src_data","SMA04217_20210614_070002.wav","hmm",0.0947268785345998
"P",7,1868.75,2087.75,"I:/Autonomous_rec/2021.6/A/SMA04217(A12)/src_data","SMA04217_20210614_120002.wav","hmm",0.110776458399882
"P",3,958.75,1441.25,"I:/Autonomous_rec/2021.6/A/SMA04217(A12)/src_data","SMA04217_20210614_140002.wav","hmm",0.0649015797467598
"P",12,2850.25,3124.75,"I:/Autonomous_rec/2021.6/A/SMA04217(A12)/src_data","SMA04217_20210614_140002.wav","hmm",0.0807089895075323
"P",1,163.75,455.75,"I:/Autonomous_rec/2021.6/A/SMA04217(A12)/src_data","SMA04217_20210614_150002.wav","hmm",0.0824810393418121
"P",10,1726.25,2248.25,"I:/Autonomous_rec/2021.6/A/SMA04217(A12)/src_data","SMA04217_20210614_150002.wav","hmm",0.0692845467118907
"P",11,2904.25,3597.75,"I:/Autonomous_rec/2021.6/A/SMA04217(A12)/src_data","SMA04217_20210614_150002.wav","hmm",0.104175631662484
"P",2,209.25,881.25,"I:/Autonomous_rec/2021.6/A/SMA04217(A12)/src_data","SMA04217_20210614_160002.wav","hmm",0.108112099123316
"P",5,2767.25,3405.25,"I:/Autonomous_rec/2021.6/A/SMA04217(A12)/src_data","SMA04217_20210614_160002.wav","hmm",0.0759059712621113
"P",1,0.25,258.75,"I:/Autonomous_rec/2021.6/A/SMA04217(A12)/src_data","SMA04217_20210614_170002.wav","hmm",0.0513339061446303
"P",7,1506.75,1843.25,"I:/Autonomous_rec/2021.6/A/SMA04217(A12)/src_data","SMA04217_20210614_170002.wav","hmm",0.0397661039489649
"P",10,2284.75,2492.75,"I:/Autonomous_rec/2021.6/A/SMA04217(A12)/src_data","SMA04217_20210614_170002.wav","hmm",0.0806750556474716
"P",2,90.25,411.25,"I:/Autonomous_rec/2021.6/A/SMA04217(A12)/src_data","SMA04217_20210615_060000.wav","hmm",0.164181432962408
"P",7,2579.25,2772.25,"I:/Autonomous_rec/2021.6/A/SMA04217(A12)/src_data","SMA04217_20210615_080002.wav","hmm",0.158868716443401
"P",2,129.75,328.75,"I:/Autonomous_rec/2021.6/A/SMA04217(A12)/src_data","SMA04217_20210615_110002.wav","hmm",0.098376814290567
"P",6,984.75,1385.75,"I:/Autonomous_rec/2021.6/A/SMA04217(A12)/src_data","SMA04217_20210615_110002.wav","hmm",0.112068044750296
"P",17,2721.25,3214.25,"I:/Autonomous_rec/2021.6/A/SMA04217(A12)/src_data","SMA04217_20210615_110002.wav","hmm",0.0889575897979066
"P",4,999.25,1191.75,"I:/Autonomous_rec/2021.6/A/SMA04217(A12)/src_data","SMA04217_20210615_120002.wav","hmm",0.0828336258904574
"P",6,1400.25,1883.75,"I:/Autonomous_rec/2021.6/A/SMA04217(A12)/src_data","SMA04217_20210615_120002.wav","hmm",0.0691952988048087
"P",7,1967.25,2196.75,"I:/Autonomous_rec/2021.6/A/SMA04217(A12)/src_data","SMA04217_20210615_120002.wav","hmm",0.0670427796299265
"P",10,2596.75,3592.25,"I:/Autonomous_rec/2021.6/A/SMA04217(A12)/src_data","SMA04217_20210615_120002.wav","hmm",0.043303087467428
"P",2,1721.75,2140.75,"I:/Autonomous_rec/2021.6/A/SMA04217(A12)/src_data","SMA04217_20210615_130002.wav","hmm",0.0824180569127885
"P",4,2364.25,2581.25,"I:/Autonomous_rec/2021.6/A/SMA04217(A12)/src_data","SMA04217_20210615_130002.wav","hmm",0.116636730914846
"P",5,2728.25,2936.25,"I:/Autonomous_rec/2021.6/A/SMA04217(A12)/src_data","SMA04217_20210615_130002.wav","hmm",0.107715911565989
"P",1,4.25,587.75,"I:/Autonomous_rec/2021.6/A/SMA04217(A12)/src_data","SMA04217_20210615_140002.wav","hmm",0.0616201159436518
"P",6,1836.25,2080.25,"I:/Autonomous_rec/2021.6/A/SMA04217(A12)/src_data","SMA04217_20210615_140002.wav","hmm",0.0809822089484597
"P",2,709.75,1157.75,"I:/Autonomous_rec/2021.6/A/SMA04217(A12)/src_data","SMA04217_20210615_150002.wav","hmm",0.13472025064728
"P",7,2672.75,2881.25,"I:/Autonomous_rec/2021.6/A/SMA04217(A12)/src_data","SMA04217_20210615_150002.wav","hmm",0.106436720073026
"P",1,621.75,1389.25,"I:/Autonomous_rec/2021.6/A/SMA04217(A12)/src_data","SMA04217_20210615_160002.wav","hmm",0.0815771577759847
"P",2,1422.25,1985.75,"I:/Autonomous_rec/2021.6/A/SMA04217(A12)/src_data","SMA04217_20210615_160002.wav","hmm",0.146573977826855
"P",4,2406.75,2718.75,"I:/Autonomous_rec/2021.6/A/SMA04217(A12)/src_data","SMA04217_20210615_160002.wav","hmm",0.0712981410941991
"P",1,517.25,1015.25,"I:/Autonomous_rec/2021.6/A/SMA04217(A12)/src_data","SMA04217_20210615_170002.wav","hmm",0.0801150413035552
"P",2,2119.25,2596.25,"I:/Autonomous_rec/2021.6/A/SMA04217(A12)/src_data","SMA04217_20210615_170002.wav","hmm",0.0707135230275877
"P",1,0.25,228.25,"I:/Autonomous_rec/2021.6/A/SMA04217(A12)/src_data","SMA04217_20210616_060000.wav","hmm",0.177046453448725
"P",4,316.25,634.25,"I:/Autonomous_rec/2021.6/A/SMA04217(A12)/src_data","SMA04217_20210616_110002.wav","hmm",0.117521651640227
"P",2,49.25,332.75,"I:/Autonomous_rec/2021.6/A/SMA04217(A12)/src_data","SMA04217_20210616_120002.wav","hmm",0.187782348861337
"P",2,50.75,234.25,"I:/Autonomous_rec/2021.6/A/SMA04217(A12)/src_data","SMA04217_20210616_130002.wav","hmm",0.153495839578731
"P",14,2904.75,3597.75,"I:/Autonomous_rec/2021.6/A/SMA04217(A12)/src_data","SMA04217_20210616_130002.wav","hmm",0.110993379528335
"P",2,416.75,617.75,"I:/Autonomous_rec/2021.6/A/SMA04217(A12)/src_data","SMA04217_20210616_140002.wav","hmm",0.105621578389415
"P",4,1164.25,1959.25,"I:/Autonomous_rec/2021.6/A/SMA04217(A12)/src_data","SMA04217_20210616_140002.wav","hmm",0.0836442846077058
"P",9,2847.25,3597.75,"I:/Autonomous_rec/2021.6/A/SMA04217(A12)/src_data","SMA04217_20210616_140002.wav","hmm",0.0621562561959078
"P",1,852.25,1451.25,"I:/Autonomous_rec/2021.6/A/SMA04217(A12)/src_data","SMA04217_20210616_150002.wav","hmm",0.0355456650382797
"P",3,3099.75,3597.75,"I:/Autonomous_rec/2021.6/A/SMA04217(A12)/src_data","SMA04217_20210616_150002.wav","hmm",0.129840029113815
"P",2,249.25,1879.75,"I:/Autonomous_rec/2021.6/A/SMA04217(A12)/src_data","SMA04217_20210616_160002.wav","hmm",0.0589492944940392
"P",3,1914.75,2778.25,"I:/Autonomous_rec/2021.6/A/SMA04217(A12)/src_data","SMA04217_20210616_160002.wav","hmm",0.0479205134152943
"P",8,1140.75,1366.25,"I:/Autonomous_rec/2021.6/A/SMA04217(A12)/src_data","SMA04217_20210616_170002.wav","hmm",0.112888163481487
"P",15,1871.75,2503.75,"I:/Autonomous_rec/2021.6/A/SMA04217(A12)/src_data","SMA04217_20210616_170002.wav","hmm",0.0653090066830221
"P",1,0.25,212.75,"I:/Autonomous_rec/2021.6/A/SMA04217(A12)/src_data","SMA04217_20210617_060000.wav","hmm",0.142314818921745
"P",12,1744.75,1955.25,"I:/Autonomous_rec/2021.6/A/SMA04217(A12)/src_data","SMA04217_20210617_060000.wav","hmm",0.225646928922919
"P",13,2001.25,2293.75,"I:/Autonomous_rec/2021.6/A/SMA04217(A12)/src_data","SMA04217_20210617_060000.wav","hmm",0.276072125142267
"P",10,2002.75,2196.75,"I:/Autonomous_rec/2021.6/A/SMA04217(A12)/src_data","SMA04217_20210617_070002.wav","hmm",0.36044660374409
"P",14,2505.25,2699.75,"I:/Autonomous_rec/2021.6/A/SMA04217(A12)/src_data","SMA04217_20210617_100002.wav","hmm",0.20731476634833
"P",8,1962.25,2170.25,"I:/Autonomous_rec/2021.6/A/SMA04217(A12)/src_data","SMA04217_20210617_110002.wav","hmm",0.32699898216622
"P",15,2906.75,3092.25,"I:/Autonomous_rec/2021.6/A/SMA04217(A12)/src_data","SMA04217_20210617_110002.wav","hmm",0.32516752687048
"P",1,0.25,510.25,"I:/Autonomous_rec/2021.6/A/SMA04217(A12)/src_data","SMA04217_20210617_130002.wav","hmm",0.106456946625754
"P",13,2444.25,2805.25,"I:/Autonomous_rec/2021.6/A/SMA04217(A12)/src_data","SMA04217_20210617_130002.wav","hmm",0.0547055423930196
"P",16,3307.75,3597.75,"I:/Autonomous_rec/2021.6/A/SMA04217(A12)/src_data","SMA04217_20210617_130002.wav","hmm",0.0636202076447751
"P",2,191.25,1351.75,"I:/Autonomous_rec/2021.6/A/SMA04217(A12)/src_data","SMA04217_20210617_140002.wav","hmm",0.0130370914802763
"P",6,3208.25,3438.75,"I:/Autonomous_rec/2021.6/A/SMA04217(A12)/src_data","SMA04217_20210617_140002.wav","hmm",0.0456251683594675
"P",3,427.25,632.75,"I:/Autonomous_rec/2021.6/A/SMA04217(A12)/src_data","SMA04217_20210617_150002.wav","hmm",0.128770201633349
"P",6,1391.25,1571.75,"I:/Autonomous_rec/2021.6/A/SMA04217(A12)/src_data","SMA04217_20210617_150002.wav","hmm",0.0574542159547076
"P",13,2677.75,3405.25,"I:/Autonomous_rec/2021.6/A/SMA04217(A12)/src_data","SMA04217_20210617_150002.wav","hmm",0.0206617970331186
"P",5,1069.25,1432.25,"I:/Autonomous_rec/2021.6/A/SMA04217(A12)/src_data","SMA04217_20210617_160002.wav","hmm",0.0217159290574673
"P",13,3335.25,3597.75,"I:/Autonomous_rec/2021.6/A/SMA04217(A12)/src_data","SMA04217_20210617_160002.wav","hmm",0.0226429864183857
"P",1,58.25,951.25,"I:/Autonomous_rec/2021.6/A/SMA04217(A12)/src_data","SMA04217_20210617_170002.wav","hmm",0.0982414062931923
"P",4,2929.75,3597.75,"I:/Autonomous_rec/2021.6/A/SMA04217(A12)/src_data","SMA04217_20210617_170002.wav","hmm",0.0748315817267273
"P",1,0.25,341.75,"I:/Autonomous_rec/2021.6/A/SMA04217(A12)/src_data","SMA04217_20210618_060000.wav","hmm",0.0838561258491616
"P",13,2374.25,2680.25,"I:/Autonomous_rec/2021.6/A/SMA04217(A12)/src_data","SMA04217_20210618_060000.wav","hmm",0.0749626900201791
"P",14,2730.25,3599.75,"I:/Autonomous_rec/2021.6/A/SMA04217(A12)/src_data","SMA04217_20210618_060000.wav","hmm",0.0430532553240909
"P",5,634.75,908.75,"I:/Autonomous_rec/2021.6/A/SMA04217(A12)/src_data","SMA04217_20210618_080002.wav","hmm",0.0851906781344861
"P",7,939.25,1130.25,"I:/Autonomous_rec/2021.6/A/SMA04468(A10)/src_data","SMA04468_20210602_101924.wav","hmm",0.226163191028078
"P",14,2583.75,2963.75,"I:/Autonomous_rec/2021.6/A/SMA04468(A10)/src_data","SMA04468_20210602_101924.wav","hmm",0.100943936827497
"P",16,3259.25,3575.75,"I:/Autonomous_rec/2021.6/A/SMA04468(A10)/src_data","SMA04468_20210602_101924.wav","hmm",0.211541166078974
"P",7,2089.75,2405.25,"I:/Autonomous_rec/2021.6/A/SMA04468(A10)/src_data","SMA04468_20210602_121902.wav","hmm",0.278836790046557
"P",2,429.25,651.75,"I:/Autonomous_rec/2021.6/A/SMA04468(A10)/src_data","SMA04468_20210602_131902.wav","hmm",0.231308358815701
"P",7,2982.25,3597.75,"I:/Autonomous_rec/2021.6/A/SMA04468(A10)/src_data","SMA04468_20210602_131902.wav","hmm",0.0386245760986587
"P",8,1675.75,2061.25,"I:/Autonomous_rec/2021.6/A/SMA04468(A10)/src_data","SMA04468_20210602_141902.wav","hmm",0.0459043776219509
"P",2,1562.75,2581.25,"I:/Autonomous_rec/2021.6/A/SMA04468(A10)/src_data","SMA04468_20210602_151902.wav","hmm",0.057978349217545
"P",3,3101.25,3597.75,"I:/Autonomous_rec/2021.6/A/SMA04468(A10)/src_data","SMA04468_20210602_151902.wav","hmm",0.0823126944979462
"P",1,0.25,612.75,"I:/Autonomous_rec/2021.6/A/SMA04468(A10)/src_data","SMA04468_20210602_161902.wav","hmm",0.111783771330983
"P",3,1664.75,2690.25,"I:/Autonomous_rec/2021.6/A/SMA04468(A10)/src_data","SMA04468_20210602_161902.wav","hmm",0.0664794370695319
"P",5,3313.75,3597.75,"I:/Autonomous_rec/2021.6/A/SMA04468(A10)/src_data","SMA04468_20210602_161902.wav","hmm",0.0626191826516854
"P",1,0.25,933.75,"I:/Autonomous_rec/2021.6/A/SMA04468(A10)/src_data","SMA04468_20210602_171902.wav","hmm",0.0678759678803845
"P",2,1831.75,2457.75,"I:/Autonomous_rec/2021.6/A/SMA04468(A10)/src_data","SMA04468_20210602_171902.wav","hmm",0.0360838541873215
"P",1,0.25,187.25,"I:/Autonomous_rec/2021.6/A/SMA04468(A10)/src_data","SMA04468_20210603_060000.wav","hmm",0.0816713092330779
"P",7,760.75,1197.75,"I:/Autonomous_rec/2021.6/A/SMA04468(A10)/src_data","SMA04468_20210603_060000.wav","hmm",0.215782160724321
"P",14,1735.75,2652.25,"I:/Autonomous_rec/2021.6/A/SMA04468(A10)/src_data","SMA04468_20210603_060000.wav","hmm",0.131151770726772
"P",2,76.25,585.25,"I:/Autonomous_rec/2021.6/A/SMA04468(A10)/src_data","SMA04468_20210603_070002.wav","hmm",0.114107527263298
"P",7,1295.25,1895.25,"I:/Autonomous_rec/2021.6/A/SMA04468(A10)/src_data","SMA04468_20210603_070002.wav","hmm",0.165953206845441
"P",8,1944.25,2220.75,"I:/Autonomous_rec/2021.6/A/SMA04468(A10)/src_data","SMA04468_20210603_070002.wav","hmm",0.34048194780785
"P",12,2643.75,3160.75,"I:/Autonomous_rec/2021.6/A/SMA04468(A10)/src_data","SMA04468_20210603_070002.wav","hmm",0.303673508673942
"P",9,937.75,1327.25,"I:/Autonomous_rec/2021.6/A/SMA04468(A10)/src_data","SMA04468_20210603_080002.wav","hmm",0.225267274139846
"P",10,1371.25,1579.75,"I:/Autonomous_rec/2021.6/A/SMA04468(A10)/src_data","SMA04468_20210603_080002.wav","hmm",0.253001190587982
"P",12,1794.75,2377.75,"I:/Autonomous_rec/2021.6/A/SMA04468(A10)/src_data","SMA04468_20210603_080002.wav","hmm",0.23952318109927
"P",14,2497.75,2858.25,"I:/Autonomous_rec/2021.6/A/SMA04468(A10)/src_data","SMA04468_20210603_080002.wav","hmm",0.300148862578989
"P",1,0.25,440.75,"I:/Autonomous_rec/2021.6/A/SMA04468(A10)/src_data","SMA04468_20210603_090002.wav","hmm",0.180988762506636
"P",14,1987.75,2338.75,"I:/Autonomous_rec/2021.6/A/SMA04468(A10)/src_data","SMA04468_20210603_090002.wav","hmm",0.144826871535175
"P",16,2578.25,2894.75,"I:/Autonomous_rec/2021.6/A/SMA04468(A10)/src_data","SMA04468_20210603_090002.wav","hmm",0.186547214330299
"P",2,393.25,670.25,"I:/Autonomous_rec/2021.6/A/SMA04468(A10)/src_data","SMA04468_20210603_100002.wav","hmm",0.293705851120691
"P",5,1274.25,1570.75,"I:/Autonomous_rec/2021.6/A/SMA04468(A10)/src_data","SMA04468_20210603_100002.wav","hmm",0.0599036902377345
"P",14,1980.75,2253.75,"I:/Autonomous_rec/2021.6/A/SMA04468(A10)/src_data","SMA04468_20210603_110002.wav","hmm",0.274957003257896
"P",3,231.25,634.25,"I:/Autonomous_rec/2021.6/A/SMA04468(A10)/src_data","SMA04468_20210603_120002.wav","hmm",0.121351648939007
"P",3,458.25,1090.75,"I:/Autonomous_rec/2021.6/A/SMA04468(A10)/src_data","SMA04468_20210603_140002.wav","hmm",0.0397112650381152
"P",11,1881.25,2408.75,"I:/Autonomous_rec/2021.6/A/SMA04468(A10)/src_data","SMA04468_20210603_150002.wav","hmm",0.0627503473074111
"P",12,3071.75,3597.75,"I:/Autonomous_rec/2021.6/A/SMA04468(A10)/src_data","SMA04468_20210603_150002.wav","hmm",0.0566004887649539
"P",1,0.25,229.25,"I:/Autonomous_rec/2021.6/A/SMA04468(A10)/src_data","SMA04468_20210603_160002.wav","hmm",0.128926174926139
"P",3,1333.25,1638.75,"I:/Autonomous_rec/2021.6/A/SMA04468(A10)/src_data","SMA04468_20210603_160002.wav","hmm",0.0987769873302517
"P",6,3156.75,3597.75,"I:/Autonomous_rec/2021.6/A/SMA04468(A10)/src_data","SMA04468_20210603_160002.wav","hmm",0.0543540881411946
"P",2,485.75,926.75,"I:/Autonomous_rec/2021.6/A/SMA04468(A10)/src_data","SMA04468_20210603_170002.wav","hmm",0.0992045116924323
"P",5,1709.75,2295.25,"I:/Autonomous_rec/2021.6/A/SMA04468(A10)/src_data","SMA04468_20210603_170002.wav","hmm",0.0792889469246128
"P",7,2976.75,3597.75,"I:/Autonomous_rec/2021.6/A/SMA04468(A10)/src_data","SMA04468_20210603_170002.wav","hmm",0.160658237537003
"P",5,621.25,1694.25,"I:/Autonomous_rec/2021.6/A/SMA04468(A10)/src_data","SMA04468_20210604_060000.wav","hmm",0.2006128226095
"P",16,2962.75,3420.75,"I:/Autonomous_rec/2021.6/A/SMA04468(A10)/src_data","SMA04468_20210604_060000.wav","hmm",0.25723753371023
"P",1,4.75,260.25,"I:/Autonomous_rec/2021.6/A/SMA04468(A10)/src_data","SMA04468_20210604_070002.wav","hmm",0.126297289460337
"P",2,296.25,644.25,"I:/Autonomous_rec/2021.6/A/SMA04468(A10)/src_data","SMA04468_20210604_070002.wav","hmm",0.191652394768046
"P",14,2040.75,2366.75,"I:/Autonomous_rec/2021.6/A/SMA04468(A10)/src_data","SMA04468_20210604_070002.wav","hmm",0.191808526353665
"P",15,2422.25,2787.25,"I:/Autonomous_rec/2021.6/A/SMA04468(A10)/src_data","SMA04468_20210604_070002.wav","hmm",0.115814830698212
"P",17,2883.25,3243.75,"I:/Autonomous_rec/2021.6/A/SMA04468(A10)/src_data","SMA04468_20210604_070002.wav","hmm",0.292468786375914
"P",10,1027.25,1717.25,"I:/Autonomous_rec/2021.6/A/SMA04468(A10)/src_data","SMA04468_20210604_080002.wav","hmm",0.321888700242573
